product_id,review_count_observed,review_avg_rating,recommendation_rate,avg_helpfulness,avg_review_length,skin_share_dry,theme_lightweight_count,theme_greasy_count,theme_hydrating_count,theme_drying_count,theme_fragrance_count,theme_irritation_count,theme_breakout_count,theme_absorption_count,theme_sticky_count,theme_texture_count,theme_effective_count,skin_share_unknown,skin_share_combination,skin_share_normal,skin_share_oily,skin_share_sensitive
P472472,514,4.560311284046692,0.914396887159533,0.7210169903954526,397.39299610894943,0.1614785992217899,19,78,109,61,175,59,48,63,35,284,135,0.005836575875486381,0.585603112840467,0.14202334630350194,0.10505836575875487,0.0
P7365,512,4.072265625,0.7222222222222222,0.5844908965382781,442.068359375,0.033203125,0,23,11,12,45,19,373,1,0,40,294,0.23828125,0.451171875,0.041015625,0.236328125,0.0
P476843,511,4.322896281800391,0.8454011741682974,0.6830766514059186,323.7514677103718,0.16634050880626222,20,10,75,19,22,27,3,36,15,255,130,0.003913894324853229,0.5714285714285714,0.12133072407045009,0.136986301369863,0.0
P450614,511,3.9334637964774952,0.7827788649706457,0.7637806689460034,292.88062622309195,0.16634050880626222,9,24,41,24,70,68,134,23,39,133,239,0.015655577299412915,0.4931506849315068,0.15459882583170254,0.17025440313111545,0.0
P432049,510,4.5627450980392155,0.9137254901960784,0.6576628723362489,399.21176470588233,0.16666666666666666,1,1,0,0,2,11,5,0,0,258,187,0.045098039215686274,0.5411764705882353,0.14901960784313725,0.09803921568627451,0.0
P456414,509,4.504911591355599,0.9135559921414538,0.7845431944874467,347.43222003929276,0.17092337917485265,3,39,125,93,103,108,74,6,4,282,64,0.003929273084479371,0.6070726915520629,0.10216110019646366,0.11591355599214145,0.0
P391802,508,3.5196850393700787,0.7480314960629921,0.7576081318258899,375.29330708661416,0.12598425196850394,9,9,36,23,19,23,9,8,2,108,261,0.30708661417322836,0.3543307086614173,0.15748031496062992,0.05511811023622047,0.0
P311143,508,4.413385826771654,0.8146551724137931,0.8702005832984641,356.6948818897638,0.1220472440944882,113,216,122,74,90,74,77,69,23,154,97,0.23031496062992127,0.4251968503937008,0.1279527559055118,0.09448818897637795,0.0
P442743,508,4.553149606299213,0.9311023622047244,0.6412950945937115,357.7992125984252,0.16141732283464566,56,121,350,92,58,46,48,54,44,274,119,0.001968503937007874,0.5688976377952756,0.1437007874015748,0.12401574803149606,0.0
P501187,506,4.424901185770751,0.9051383399209486,0.4891304347826087,267.60474308300394,0.18181818181818182,8,98,34,101,79,58,28,0,4,266,81,0.009881422924901186,0.5790513833992095,0.10276679841897234,0.12648221343873517,0.0
P415620,505,4.516831683168316,0.8841607565011821,0.8275064468158014,350.4415841584158,0.23366336633663368,1,39,107,122,42,215,105,6,6,159,118,0.1801980198019802,0.401980198019802,0.09306930693069307,0.09108910891089109,0.0
P454086,504,4.140873015873016,0.8253968253968254,0.7927930828716073,302.60515873015873,0.17063492063492064,7,83,86,167,157,109,191,2,6,240,93,0.015873015873015872,0.5853174603174603,0.0873015873015873,0.14087301587301587,0.0
P384537,503,4.252485089463221,0.7621951219512195,0.7287504828708955,399.6918489065606,0.1749502982107356,17,80,187,84,170,81,66,58,8,219,141,0.2962226640159046,0.37773359840954274,0.11133200795228629,0.039761431411530816,0.0
P471101,503,4.359840954274354,0.882703777335984,0.7383163085814273,365.5904572564612,0.18687872763419483,1,23,13,100,112,136,93,19,11,207,157,0.02982107355864811,0.5248508946322068,0.13518886679920478,0.12326043737574553,0.0
P472453,502,4.069721115537849,0.7430278884462151,0.8029979091821885,298.58565737051794,0.35856573705179284,17,109,330,245,162,107,71,52,30,186,74,0.0199203187250996,0.42231075697211157,0.14143426294820718,0.05776892430278884,0.0
P429953,502,3.6593625498007967,0.6752988047808764,0.824174663325426,329.2450199203187,0.25697211155378485,13,187,50,83,29,34,51,29,21,121,76,0.021912350597609563,0.4800796812749004,0.16334661354581673,0.07768924302788845,0.0
P481830,502,4.633466135458168,0.9462151394422311,0.8287945047174532,337.31474103585657,0.19721115537848605,16,3,58,62,116,12,2,5,49,149,88,0.02390438247011952,0.5298804780876494,0.16533864541832669,0.08366533864541832,0.0
P442754,501,3.750499001996008,0.6686626746506986,0.7795272162686493,368.21357285429144,0.16367265469061876,12,147,61,56,69,76,182,90,27,178,189,0.005988023952095809,0.5588822355289421,0.10978043912175649,0.16167664670658682,0.0
P297531,501,4.05189620758483,0.7415730337078652,0.8110071607057018,314.59680638722557,0.12974051896207583,10,50,231,119,86,113,4,51,5,122,101,0.25748502994011974,0.4251497005988024,0.10379241516966067,0.08383233532934131,0.0
P173619,500,4.422,0.86,0.7848611276957297,321.556,0.09,0,9,55,34,14,45,4,10,1,86,205,0.512,0.276,0.098,0.024,0.0
P503999,500,4.446,0.922,0.7632575790313157,448.646,0.132,53,65,147,57,279,83,33,61,35,313,159,0.09,0.55,0.116,0.112,0.0
P503891,500,4.756,0.968,0.675886881235358,315.078,0.268,81,79,355,141,148,66,25,77,37,302,70,0.056,0.496,0.116,0.064,0.0
P454799,499,4.579158316633267,0.9178356713426854,0.6537697326147418,404.0080160320641,0.1623246492985972,1,1,0,0,2,11,5,0,0,256,185,0.04408817635270541,0.5410821643286573,0.1523046092184369,0.10020040080160321,0.0
P501188,494,4.5728744939271255,0.9331983805668016,0.5877193149767423,240.78947368421052,0.16396761133603238,3,30,40,99,70,87,23,0,0,277,61,0.010121457489878543,0.5890688259109311,0.10526315789473684,0.13157894736842105,0.0
P440504,493,3.797160243407708,0.6795131845841785,0.790692555221692,343.34077079107504,0.22515212981744423,0,109,103,89,116,58,51,14,17,240,69,0.010141987829614604,0.486815415821501,0.17849898580121704,0.09939148073022312,0.0
P433627,493,4.164300202839756,0.7870182555780934,0.8278149656559292,292.0040567951319,0.1947261663286004,1,14,20,57,58,132,68,0,0,195,99,0.016227180527383367,0.5233265720081136,0.13793103448275862,0.12778904665314403,0.0
P470509,493,4.231237322515213,0.821501014198783,0.6918136831481903,439.04056795131845,0.35294117647058826,20,92,242,139,93,53,47,59,21,264,126,0.008113590263691683,0.3995943204868154,0.18255578093306288,0.056795131845841784,0.0
P461177,493,4.164300202839756,0.7870182555780934,0.8278149656559292,292.0040567951319,0.1947261663286004,1,14,20,57,58,132,68,0,0,195,99,0.016227180527383367,0.5233265720081136,0.13793103448275862,0.12778904665314403,0.0
P501170,490,4.177551020408163,0.8448979591836735,0.6939716373986387,292.7265306122449,0.15918367346938775,39,134,247,39,66,27,40,6,20,174,81,0.0020408163265306124,0.5877551020408164,0.11020408163265306,0.14081632653061224,0.0
P428668,490,4.079591836734694,0.7795918367346939,0.775969748059771,272.43265306122447,0.21224489795918366,3,2,88,22,7,44,0,11,6,120,148,0.006122448979591836,0.5387755102040817,0.1489795918367347,0.09387755102040816,0.0
P426080,490,4.351020408163265,0.863265306122449,0.7493820562958717,280.61224489795916,0.19591836734693877,1,26,82,66,101,71,42,5,1,194,99,0.00816326530612245,0.5285714285714286,0.16122448979591836,0.10612244897959183,0.0
P477985,489,4.550102249488752,0.9284253578732107,0.7335538271107251,371.16768916155416,0.19222903885480572,18,102,168,116,49,120,111,41,8,244,120,0.006134969325153374,0.5439672801635992,0.12883435582822086,0.12883435582822086,0.0
P502966,488,4.639344262295082,0.9282786885245902,0.8429962255305528,328.077868852459,0.23975409836065573,87,104,150,75,39,75,45,49,21,246,72,0.02459016393442623,0.48565573770491804,0.16393442622950818,0.0860655737704918,0.0
P394124,488,4.012295081967213,0.7720588235294118,0.8265263690703715,389.12090163934425,0.1864754098360656,15,124,242,117,34,47,43,18,24,132,109,0.3524590163934426,0.3114754098360656,0.11270491803278689,0.036885245901639344,0.0
P482074,487,4.737166324435318,0.9383983572895277,0.7671629818468135,308.33264887063655,0.25051334702258726,99,78,329,158,69,85,50,74,67,259,66,0.024640657084188913,0.4887063655030801,0.15195071868583163,0.08418891170431211,0.0
P467248,486,4.104938271604938,0.7633744855967078,0.8266090248090525,311.62345679012344,0.14814814814814814,8,65,106,74,107,73,84,20,31,209,93,0.02263374485596708,0.5370370370370371,0.10905349794238683,0.1831275720164609,0.0
P482741,485,4.307216494845361,0.8762886597938144,0.7679487180251342,368.2618556701031,0.16082474226804125,102,150,65,51,69,33,30,41,22,209,102,0.008247422680412371,0.5958762886597938,0.13814432989690723,0.09690721649484536,0.0
P481169,485,3.3958762886597937,0.5628865979381443,0.8767336472590394,407.0618556701031,0.24948453608247423,48,73,59,54,44,38,39,32,14,164,63,0.049484536082474224,0.465979381443299,0.16494845360824742,0.07010309278350516,0.0
P479645,485,4.7195876288659795,0.9649484536082474,0.7202514485831846,342.58762886597935,0.24536082474226803,19,7,74,18,17,34,5,29,12,180,224,0.026804123711340205,0.5175257731958763,0.12164948453608247,0.088659793814433,0.0
P466661,485,4.5731958762886595,0.8927835051546392,0.8396608485978525,332.8701030927835,0.09484536082474226,5,98,63,183,144,74,70,3,3,292,72,0.016494845360824743,0.6639175257731958,0.08453608247422681,0.1402061855670103,0.0
P501171,484,4.595041322314049,0.9442148760330579,0.7579166670640309,267.0165289256198,0.16322314049586778,31,53,167,70,101,43,29,28,45,289,60,0.006198347107438017,0.5764462809917356,0.11570247933884298,0.1384297520661157,0.0
P467137,484,4.433884297520661,0.8946280991735537,0.7716424418829901,408.75206611570246,0.20867768595041322,56,81,253,172,88,41,37,77,55,258,83,0.012396694214876033,0.5619834710743802,0.1384297520661157,0.07851239669421488,0.0
P457521,484,4.429752066115703,0.8822314049586777,0.81265893388203,380.90909090909093,0.1652892561983471,79,188,72,81,180,134,83,41,35,189,93,,0.5929752066115702,0.08677685950413223,0.15495867768595042,0.0
P391799,482,4.136929460580913,0.8227272727272728,0.771229427207432,349.4502074688797,0.11618257261410789,1,61,130,86,65,43,81,29,24,191,107,0.558091286307054,0.2033195020746888,0.07676348547717843,0.04564315352697095,0.0
P414737,481,4.1787941787941785,0.8179347826086957,0.7876421169230813,280.43243243243245,0.1392931392931393,0,0,0,5,5,112,0,1,0,40,277,0.24116424116424118,0.3804573804573805,0.10602910602910603,0.13305613305613306,0.0
P196542,480,4.114583333333333,0.8,0.8263271857391704,335.24791666666664,0.08125,25,190,122,53,28,74,85,37,12,124,81,0.225,0.45416666666666666,0.09791666666666667,0.14166666666666666,0.0
P271682,479,3.546972860125261,0.5294117647058824,0.7822238105298275,390.7912317327766,0.1336116910229645,1,5,90,95,1,8,7,3,4,73,242,0.21294363256784968,0.3862212943632568,0.18789144050104384,0.07933194154488518,0.0
P437981,477,4.329140461215933,0.8259958071278826,0.8103622192718897,362.31236897274636,0.2830188679245283,31,99,182,139,71,86,136,61,6,144,82,0.006289308176100629,0.5094339622641509,0.129979035639413,0.07127882599580712,0.0
P505024,477,4.672955974842767,0.949685534591195,0.35714285714285715,288.1341719077568,0.07337526205450734,44,70,28,55,93,80,29,0,10,186,101,0.033542976939203356,0.6666666666666666,0.15932914046121593,0.06708595387840671,0.0
P416564,477,4.534591194968553,0.8686131386861314,0.8349810594333968,369.9475890985325,0.27672955974842767,39,127,205,151,44,84,74,75,2,157,87,0.15723270440251572,0.389937106918239,0.1111111111111111,0.0649895178197065,0.0
P429250,476,4.1344537815126055,0.7815126050420168,0.8393409195968083,386.1995798319328,0.21638655462184875,21,55,93,76,12,54,74,7,4,134,118,0.0021008403361344537,0.5441176470588235,0.11554621848739496,0.12184873949579832,0.0
P457512,476,4.140756302521009,0.8151260504201681,0.8015410869919781,386.10714285714283,0.19327731092436976,11,68,158,44,210,51,87,55,22,220,165,0.004201680672268907,0.5504201680672269,0.11764705882352941,0.13445378151260504,0.0
P443359,475,4.606315789473684,0.9410526315789474,0.6732584338548572,332.57894736842104,0.2505263157894737,55,129,303,164,126,68,42,52,19,257,82,0.00631578947368421,0.5389473684210526,0.1431578947368421,0.061052631578947365,0.0
P479330,473,4.363636363636363,0.8625792811839323,0.7549235547971576,343.99577167019027,0.2156448202959831,52,63,241,165,87,64,52,49,36,243,92,0.05708245243128964,0.4799154334038055,0.12473572938689217,0.1226215644820296,0.0
P500744,473,4.5073995771670194,0.9090909090909091,0.8253034314298942,251.02325581395348,0.17124735729386892,8,17,225,45,150,1,0,3,18,164,28,0.052854122621564484,0.5285412262156448,0.13530655391120508,0.11205073995771671,0.0
P438620,472,4.514830508474576,0.8983050847457628,0.8569298135963354,292.1758474576271,0.23728813559322035,34,88,369,138,74,89,47,34,13,237,75,0.023305084745762712,0.5423728813559322,0.13983050847457626,0.057203389830508475,0.0
P424988,471,3.989384288747346,0.7473460721868365,0.8234530647113845,381.0403397027601,0.18683651804670912,2,20,178,29,103,45,76,7,3,47,119,0.006369426751592357,0.5180467091295117,0.1910828025477707,0.09766454352441614,0.0
P505054,471,4.713375796178344,0.970276008492569,1.0,289.0700636942675,0.0870488322717622,6,34,20,114,45,44,24,7,2,248,115,0.029723991507430998,0.6581740976645435,0.14861995753715498,0.07643312101910828,0.0
P454085,470,4.25531914893617,0.8702127659574468,0.7951578529023412,291.9127659574468,0.18936170212765957,6,59,107,141,141,88,168,16,22,205,99,0.010638297872340425,0.574468085106383,0.0851063829787234,0.14042553191489363,0.0
P467123,467,4.143468950749464,0.8029978586723768,0.6704493512579908,403.20985010706636,0.1777301927194861,42,138,309,79,218,53,30,63,22,257,70,0.010706638115631691,0.582441113490364,0.10706638115631692,0.12205567451820129,0.0
P479706,467,4.580299785867238,0.9421841541755889,0.7377125246495735,340.3083511777302,0.17558886509635974,17,20,64,75,50,147,57,23,23,237,176,0.008565310492505354,0.5481798715203426,0.15203426124197003,0.11563169164882227,0.0
P482540,467,4.736616702355461,0.9635974304068522,0.8523256044055141,321.4710920770878,0.1841541755888651,94,121,95,45,40,39,31,63,26,260,70,0.027837259100642397,0.5182012847965739,0.15845824411134904,0.11134903640256959,0.0
P470243,466,4.493562231759657,0.9420600858369099,0.761519710163036,383.98068669527896,0.10515021459227468,1,19,17,54,25,139,85,0,2,168,203,0.012875536480686695,0.5987124463519313,0.1072961373390558,0.1759656652360515,0.0
P455237,465,4.513978494623656,0.8946236559139785,0.6729925445235166,432.0451612903226,0.22580645161290322,45,110,373,111,180,94,41,66,24,295,100,0.0064516129032258064,0.5419354838709678,0.13548387096774195,0.09032258064516129,0.0
P505020,463,4.622030237580994,0.9524838012958964,1.0,291.85313174946003,0.058315334773218146,31,52,27,119,104,64,40,0,2,265,87,0.017278617710583154,0.5982721382289417,0.13822894168466524,0.1879049676025918,0.0
P502761,463,4.712742980561555,0.9654427645788337,0.8445378243923187,352.0496760259179,0.1857451403887689,36,95,195,76,123,57,38,56,31,296,113,0.01079913606911447,0.5442764578833693,0.1511879049676026,0.1079913606911447,0.0
P442843,462,4.207792207792208,0.816017316017316,0.816371797638781,409.23376623376623,0.2922077922077922,7,66,76,157,24,95,21,22,4,94,177,0.021645021645021644,0.4935064935064935,0.11904761904761904,0.0735930735930736,0.0
P471111,462,4.755411255411255,0.9718614718614719,0.8195472905068721,284.7857142857143,0.16666666666666666,1,28,18,102,88,74,24,7,0,243,99,0.004329004329004329,0.564935064935065,0.09307359307359307,0.170995670995671,0.0
P479362,462,4.5064935064935066,0.8917748917748918,0.749458814782599,301.35930735930737,0.20562770562770563,24,49,231,108,34,61,43,51,79,220,82,0.004329004329004329,0.5367965367965368,0.12987012987012986,0.12337662337662338,0.0
P474939,461,4.03470715835141,0.7657266811279827,0.7663975148415957,271.62472885032537,0.08893709327548807,2,62,40,122,98,77,186,6,8,181,102,,0.6290672451193059,0.09978308026030369,0.1822125813449024,0.0
P377577,461,4.477223427331888,0.8659217877094972,0.8258491594309344,346.35357917570497,0.1279826464208243,7,102,225,225,30,84,83,44,22,167,89,0.6203904555314533,0.18655097613882862,0.039045553145336226,0.026030368763557483,0.0
P504071,460,4.391304347826087,0.8995633187772926,0.7450979995686992,350.6630434782609,0.13695652173913042,21,14,79,20,23,39,1,34,5,157,131,0.17173913043478262,0.4826086956521739,0.14565217391304347,0.06304347826086956,0.0
P474079,459,4.270152505446623,0.9084967320261438,0.5487568100745027,340.53376906318084,0.16339869281045752,28,32,31,103,44,103,359,23,13,120,194,0.006535947712418301,0.5642701525054467,0.12854030501089325,0.13725490196078433,0.0
P196524,459,4.363834422657952,0.7551020408163265,0.8084188831487188,326.7080610021786,0.04139433551198257,0,51,47,136,30,52,335,0,1,83,182,0.2570806100217865,0.4357298474945534,0.0392156862745098,0.22657952069716775,0.0
P468684,459,4.459694989106754,0.8888888888888888,0.6906606711979423,469.74727668845316,0.22004357298474944,15,75,77,127,123,72,27,5,6,276,105,0.006535947712418301,0.5359477124183006,0.10457516339869281,0.1328976034858388,0.0
P503668,456,4.824561403508772,0.9824561403508771,0.8151407804001461,314.2061403508772,0.2565789473684211,71,32,186,113,39,78,30,62,29,280,108,0.03289473684210526,0.4934210526315789,0.14912280701754385,0.06798245614035088,0.0
P501176,456,3.8333333333333335,0.7192982456140351,0.7254902334774241,300.9320175438597,0.17982456140350878,19,55,183,108,190,57,22,31,42,234,76,0.006578947368421052,0.5833333333333334,0.125,0.10526315789473684,0.0
P442589,455,3.5164835164835164,0.6329670329670329,0.6522066011330334,230.87032967032968,0.2021978021978022,2,9,40,58,118,57,29,0,14,160,62,0.006593406593406593,0.512087912087912,0.12307692307692308,0.15604395604395604,0.0
P482321,455,3.9472527472527474,0.7406593406593407,0.77798282313678,412.54945054945057,0.15824175824175823,49,120,70,58,125,72,62,27,64,203,88,0.03736263736263736,0.545054945054945,0.1076923076923077,0.15164835164835164,0.0
P470057,455,3.9472527472527474,0.7406593406593407,0.77798282313678,412.54945054945057,0.15824175824175823,49,120,70,58,125,72,62,27,64,203,88,0.03736263736263736,0.545054945054945,0.1076923076923077,0.15164835164835164,0.0
P500288,453,4.766004415011038,0.9735099337748344,0.35978094628080726,352.7086092715232,0.2097130242825607,49,20,75,52,87,197,42,54,29,244,155,0.02207505518763797,0.543046357615894,0.1280353200883002,0.09713024282560706,0.0
P442535,452,3.995575221238938,0.7610619469026548,0.8383584378854089,274.820796460177,0.18584070796460178,1,13,33,101,38,99,70,15,2,129,107,0.008849557522123894,0.5752212389380531,0.13938053097345132,0.09070796460176991,0.0
P500993,452,4.533185840707965,0.9070796460176991,0.8305706643476719,351.63274336283183,0.2234513274336283,54,96,119,37,111,60,25,50,58,225,78,0.015486725663716814,0.577433628318584,0.14601769911504425,0.03761061946902655,0.0
P481162,452,4.54646017699115,0.9380530973451328,0.8979548284640679,293.24557522123894,0.24557522123893805,58,114,317,105,145,56,40,38,18,265,43,0.004424778761061947,0.5464601769911505,0.1084070796460177,0.09513274336283185,0.0
P500471,451,4.665188470066519,0.9423503325942351,0.6632247102037768,372.67849223946786,0.164079822616408,20,46,145,31,266,43,13,8,34,190,60,0.004434589800443459,0.5631929046563193,0.164079822616408,0.10421286031042129,0.0
P392248,449,4.463251670378619,0.851145038167939,0.8204986540116234,393.64587973273944,0.15812917594654788,1,55,67,227,35,122,117,1,3,197,79,0.24276169265033407,0.4365256124721604,0.08240534521158129,0.0801781737193764,0.0
P467122,449,4.155902004454343,0.8173719376391982,0.5809426284566217,359.8463251670379,0.133630289532294,21,50,173,50,121,61,9,52,16,223,85,0.022271714922048998,0.5723830734966593,0.14253897550111358,0.1291759465478842,0.0
P439057,448,4.582589285714286,0.9084821428571429,0.8861938740925065,343.5,0.19642857142857142,92,184,282,122,52,35,44,69,41,257,88,0.006696428571428571,0.5758928571428571,0.125,0.09598214285714286,0.0
P268700,446,4.356502242152466,0.7372262773722628,0.8461206532219081,325.9260089686099,0.2623318385650224,24,128,293,204,33,78,63,47,7,163,86,0.26905829596412556,0.32062780269058294,0.09192825112107623,0.05605381165919283,0.0
P453226,445,3.6044943820224717,0.6426966292134831,0.8232800153964156,408.78876404494383,0.18651685393258427,9,22,76,62,16,94,4,23,16,116,81,0.01348314606741573,0.5213483146067416,0.15730337078651685,0.12134831460674157,0.0
P481366,445,4.274157303370787,0.8382022471910112,0.6187030023552085,333.2179775280899,0.21348314606741572,62,89,95,32,62,45,19,24,21,185,53,0.020224719101123594,0.5280898876404494,0.15280898876404495,0.0853932584269663,0.0
P450262,443,4.261851015801354,0.8577878103837472,0.7965399657893512,287.765237020316,0.26410835214446954,5,13,25,98,47,209,84,4,30,150,137,0.013544018058690745,0.54627539503386,0.0744920993227991,0.10158013544018059,0.0
P501189,443,4.221218961625282,0.8532731376975169,0.6538461538461539,239.0135440180587,0.1670428893905192,16,13,13,82,42,60,353,3,6,86,161,0.011286681715575621,0.5598194130925508,0.11060948081264109,0.15124153498871332,0.0
P448719,443,4.577878103837472,0.9345372460496614,0.6592234851441522,372.00677200902936,0.16252821670428894,6,31,29,46,38,119,48,5,0,175,149,0.006772009029345372,0.5553047404063205,0.12641083521444696,0.1489841986455982,0.0
P407448,443,4.112866817155756,0.7965116279069767,0.760528403233636,410.54853273137695,0.15124153498871332,1,0,41,38,98,10,8,4,37,35,112,0.16930022573363432,0.4198645598194131,0.18510158013544017,0.0744920993227991,0.0
P468411,442,4.1877828054298645,0.8212669683257918,0.6083618235169795,377.97511312217193,0.15610859728506787,18,101,234,88,193,68,40,58,21,253,90,0.006787330316742082,0.5746606334841629,0.1583710407239819,0.10407239819004525,0.0
P479705,441,4.600907029478458,0.9501133786848073,0.621167950838515,338.4172335600907,0.1746031746031746,1,4,38,68,20,158,62,10,10,219,157,0.006802721088435374,0.562358276643991,0.14058956916099774,0.11564625850340136,0.0
P441220,440,4.3545454545454545,0.8409090909090909,0.8228807711210407,338.8272727272727,0.28863636363636364,17,88,138,179,58,126,123,42,5,117,83,0.011363636363636364,0.5136363636363637,0.09545454545454546,0.09090909090909091,0.0
P481340,439,4.316628701594533,0.8086560364464692,0.8051132110940725,333.6332574031891,0.12300683371298406,4,48,31,120,36,57,169,0,2,165,113,0.009111617312072893,0.5945330296127562,0.1070615034168565,0.1662870159453303,0.0
P468637,439,4.309794988610478,0.7927170868347339,0.8288487777811627,338.34624145785875,0.17539863325740318,4,73,32,83,82,106,68,1,4,146,111,0.11617312072892938,0.4806378132118451,0.11161731207289294,0.11617312072892938,0.0
P462390,438,4.383561643835616,0.91324200913242,0.8343188280705363,373.99543378995435,0.0547945205479452,0,46,58,54,73,98,208,3,103,187,147,0.00228310502283105,0.6278538812785388,0.1278538812785388,0.1872146118721461,0.0
P375852,435,4.2988505747126435,0.7658536585365854,0.7739483513403684,436.8551724137931,0.10114942528735632,2,18,127,81,17,32,52,26,15,140,103,0.542528735632184,0.2689655172413793,0.04827586206896552,0.03908045977011494,0.0
P469506,435,4.211494252873563,0.8091954022988506,0.7164949991360858,363.848275862069,0.2160919540229885,35,34,79,26,92,73,64,62,65,154,121,0.020689655172413793,0.5517241379310345,0.10344827586206896,0.10804597701149425,0.0
P479329,434,4.546082949308755,0.9262672811059908,0.796501929213287,408.30645161290323,0.3248847926267281,10,92,248,245,100,63,36,37,18,247,103,0.013824884792626729,0.47465437788018433,0.14055299539170507,0.04608294930875576,0.0
P466163,434,4.610599078341014,0.9216589861751152,0.764499452470535,291.28110599078343,0.195852534562212,38,60,199,128,91,50,34,48,67,200,50,0.002304147465437788,0.511520737327189,0.12672811059907835,0.16359447004608296,0.0
P464243,434,4.493087557603687,0.9262672811059908,0.8043717762025503,343.10138248847926,0.12672811059907835,2,38,60,160,61,76,311,1,0,135,191,0.004608294930875576,0.6036866359447005,0.0944700460829493,0.17050691244239632,0.0
P442758,434,4.4631336405529956,0.9009216589861752,0.8331553588658224,378.8087557603687,0.16129032258064516,9,78,76,76,5,114,228,22,6,138,138,0.009216589861751152,0.5483870967741935,0.08755760368663594,0.1935483870967742,0.0
P473828,433,4.547344110854503,0.9376443418013857,0.7367407664388954,285.4157043879908,0.24249422632794457,28,71,220,78,86,59,7,25,12,181,73,0.023094688221709007,0.45958429561200925,0.17090069284064666,0.10392609699769054,0.0
P504007,433,4.528868360277136,0.9168591224018475,0.7246881320464368,297.6004618937644,0.15011547344110854,14,102,281,164,56,59,37,40,14,211,56,0.13163972286374134,0.5057736720554272,0.12702078521939955,0.08545034642032333,0.0
P476415,433,4.565819861431871,0.9168591224018475,0.7923890042163076,346.8314087759815,0.10854503464203233,1,56,29,128,53,84,317,0,0,185,116,0.018475750577367205,0.6096997690531177,0.09930715935334873,0.16397228637413394,0.0
P442871,432,4.085648148148148,0.7986111111111112,0.7723591273352706,316.875,0.09259259259259259,7,56,49,49,12,51,178,15,24,104,156,0.018518518518518517,0.6134259259259259,0.06712962962962964,0.20833333333333334,0.0
P429529,432,4.217592592592593,0.7962962962962963,0.7349167189054322,235.5462962962963,0.20601851851851852,0,16,102,75,13,49,61,5,21,93,76,0.011574074074074073,0.5787037037037037,0.09953703703703703,0.10416666666666667,0.0
P479632,431,4.169373549883991,0.8607888631090487,0.7421098428925401,343.6032482598608,0.1740139211136891,24,40,39,63,78,92,59,25,20,228,109,0.01160092807424594,0.5916473317865429,0.10208816705336426,0.12064965197215777,0.0
P474340,430,4.590697674418605,0.9372093023255814,0.7508710492402315,355.346511627907,0.14651162790697675,62,164,142,74,109,36,55,61,10,271,51,,0.5744186046511628,0.15348837209302327,0.12558139534883722,0.0
P470507,430,4.3604651162790695,0.8604651162790697,0.6931528223340522,447.22558139534885,0.09069767441860466,62,119,229,85,103,82,65,40,18,229,123,0.011627906976744186,0.6465116279069767,0.10232558139534884,0.14883720930232558,0.0
